id_performance,id_employe,date_evaluation,score,objectifs_atteints
14068,1173,2022-10-01,81,TRUE
14069,1173,2023-01-01,70,TRUE
14070,1173,2023-04-01,57,FALSE
14071,1173,2023-07-01,78,TRUE
14072,1173,2023-10-01,66,FALSE
14073,1173,2024-01-01,82,TRUE
14074,1173,2024-04-01,76,FALSE
14075,1173,2024-07-01,61,FALSE
14076,1173,2024-10-01,59,FALSE
14077,1174,2022-01-01,70,TRUE
14078,1174,2022-04-01,50,TRUE
14079,1174,2022-07-01,75,TRUE
14080,1174,2022-10-01,71,TRUE
14081,1174,2023-01-01,50,TRUE
14082,1174,2023-04-01,75,TRUE
14083,1174,2023-07-01,90,FALSE
14084,1174,2023-10-01,88,FALSE
14085,1174,2024-01-01,81,FALSE
14086,1174,2024-04-01,62,FALSE
14087,1174,2024-07-01,81,FALSE
14088,1174,2024-10-01,90,FALSE
14089,1175,2022-01-01,73,TRUE
14090,1175,2022-04-01,60,TRUE
14091,1175,2022-07-01,59,FALSE
14092,1175,2022-10-01,90,TRUE
14093,1175,2023-01-01,52,TRUE
14094,1175,2023-04-01,65,FALSE
14095,1175,2023-07-01,66,TRUE
14096,1175,2023-10-01,79,TRUE
14097,1175,2024-01-01,84,TRUE
14098,1175,2024-04-01,62,FALSE
14099,1175,2024-07-01,87,FALSE
14100,1175,2024-10-01,58,FALSE
14101,1176,2022-01-01,68,FALSE
14102,1176,2022-04-01,56,TRUE
14103,1176,2022-07-01,71,FALSE
14104,1176,2022-10-01,79,TRUE
14105,1176,2023-01-01,86,FALSE
14106,1176,2023-04-01,85,TRUE
14107,1176,2023-07-01,78,FALSE
14108,1176,2023-10-01,72,FALSE
14109,1176,2024-01-01,85,TRUE
14110,1176,2024-04-01,82,TRUE
14111,1176,2024-07-01,90,FALSE
14112,1176,2024-10-01,83,TRUE
14113,1177,2022-01-01,75,TRUE
14114,1177,2022-04-01,62,FALSE
14115,1177,2022-07-01,66,FALSE
14116,1177,2022-10-01,81,FALSE
14117,1177,2023-01-01,78,TRUE
14118,1177,2023-04-01,96,FALSE
14119,1177,2023-07-01,76,TRUE
14120,1177,2023-10-01,93,FALSE
14121,1177,2024-01-01,69,TRUE
14122,1177,2024-04-01,99,FALSE
14123,1177,2024-07-01,96,TRUE
14124,1177,2024-10-01,57,TRUE
14125,1178,2022-01-01,63,TRUE
14126,1178,2022-04-01,63,TRUE
14127,1178,2022-07-01,96,TRUE
14128,1178,2022-10-01,64,FALSE
14129,1178,2023-01-01,85,TRUE
14130,1178,2023-04-01,66,TRUE
14131,1178,2023-07-01,69,TRUE
14132,1178,2023-10-01,65,TRUE
14133,1178,2024-01-01,67,FALSE
14134,1178,2024-04-01,72,FALSE
14135,1178,2024-07-01,98,FALSE
14136,1178,2024-10-01,58,FALSE
14137,1179,2022-01-01,79,TRUE
14138,1179,2022-04-01,80,FALSE
14139,1179,2022-07-01,92,TRUE
14140,1179,2022-10-01,81,TRUE
14141,1179,2023-01-01,52,TRUE
14142,1179,2023-04-01,50,TRUE
14143,1179,2023-07-01,54,FALSE
14144,1179,2023-10-01,74,TRUE
14145,1179,2024-01-01,54,TRUE
14146,1179,2024-04-01,72,FALSE
14147,1179,2024-07-01,83,TRUE
14148,1179,2024-10-01,72,FALSE
14149,1180,2022-01-01,98,FALSE
14150,1180,2022-04-01,54,TRUE
14151,1180,2022-07-01,93,TRUE
14152,1180,2022-10-01,77,FALSE
14153,1180,2023-01-01,62,TRUE
14154,1180,2023-04-01,79,FALSE
14155,1180,2023-07-01,66,TRUE
14156,1180,2023-10-01,58,TRUE
14157,1180,2024-01-01,65,TRUE
14158,1180,2024-04-01,67,TRUE
14159,1180,2024-07-01,78,TRUE
14160,1180,2024-10-01,94,FALSE
14161,1181,2022-01-01,94,FALSE
14162,1181,2022-04-01,95,TRUE
14163,1181,2022-07-01,74,TRUE
14164,1181,2022-10-01,95,TRUE
14165,1181,2023-01-01,58,FALSE
14166,1181,2023-04-01,77,FALSE
14167,1181,2023-07-01,73,TRUE
14168,1181,2023-10-01,95,TRUE
14169,1181,2024-01-01,84,FALSE
14170,1181,2024-04-01,84,TRUE
14171,1181,2024-07-01,84,FALSE
14172,1181,2024-10-01,95,FALSE
14173,1182,2022-01-01,51,FALSE
14174,1182,2022-04-01,75,FALSE
14175,1182,2022-07-01,62,FALSE
14176,1182,2022-10-01,81,FALSE
14177,1182,2023-01-01,68,FALSE
14178,1182,2023-04-01,50,TRUE
14179,1182,2023-07-01,60,FALSE
14180,1182,2023-10-01,97,TRUE
14181,1182,2024-01-01,68,FALSE
14182,1182,2024-04-01,52,TRUE
14183,1182,2024-07-01,67,TRUE
14184,1182,2024-10-01,54,FALSE
14185,1183,2022-01-01,73,FALSE
14186,1183,2022-04-01,87,TRUE
14187,1183,2022-07-01,55,FALSE
14188,1183,2022-10-01,60,TRUE
14189,1183,2023-01-01,88,TRUE
14190,1183,2023-04-01,75,TRUE
14191,1183,2023-07-01,65,FALSE
14192,1183,2023-10-01,98,TRUE
14193,1183,2024-01-01,58,TRUE
14194,1183,2024-04-01,57,TRUE
14195,1183,2024-07-01,70,TRUE
14196,1183,2024-10-01,88,TRUE
14197,1184,2022-01-01,69,FALSE
14198,1184,2022-04-01,94,FALSE
14199,1184,2022-07-01,62,TRUE
14200,1184,2022-10-01,60,FALSE
14201,1184,2023-01-01,79,TRUE
14202,1184,2023-04-01,82,FALSE
14203,1184,2023-07-01,52,FALSE
14204,1184,2023-10-01,50,FALSE
14205,1184,2024-01-01,55,TRUE
14206,1184,2024-04-01,78,TRUE
14207,1184,2024-07-01,62,TRUE
14208,1184,2024-10-01,87,TRUE
14209,1185,2022-01-01,74,TRUE
14210,1185,2022-04-01,62,FALSE
14211,1185,2022-07-01,82,TRUE
14212,1185,2022-10-01,87,TRUE
14213,1185,2023-01-01,73,FALSE
14214,1185,2023-04-01,93,TRUE
14215,1185,2023-07-01,99,FALSE
14216,1185,2023-10-01,75,FALSE
14217,1185,2024-01-01,81,TRUE
14218,1185,2024-04-01,63,TRUE
14219,1185,2024-07-01,71,FALSE
14220,1185,2024-10-01,76,FALSE
14221,1186,2022-01-01,71,FALSE
14222,1186,2022-04-01,92,FALSE
14223,1186,2022-07-01,52,FALSE
14224,1186,2022-10-01,97,TRUE
14225,1186,2023-01-01,65,TRUE
14226,1186,2023-04-01,62,FALSE
14227,1186,2023-07-01,98,TRUE
14228,1186,2023-10-01,70,TRUE
14229,1186,2024-01-01,91,FALSE
14230,1186,2024-04-01,56,FALSE
14231,1186,2024-07-01,71,FALSE
14232,1186,2024-10-01,70,TRUE
14233,1187,2022-01-01,99,FALSE
14234,1187,2022-04-01,59,TRUE
14235,1187,2022-07-01,58,FALSE
14236,1187,2022-10-01,62,TRUE
14237,1187,2023-01-01,66,FALSE
14238,1187,2023-04-01,72,TRUE
14239,1187,2023-07-01,65,FALSE
14240,1187,2023-10-01,80,TRUE
14241,1187,2024-01-01,72,TRUE
14242,1187,2024-04-01,88,TRUE
14243,1187,2024-07-01,71,TRUE
14244,1187,2024-10-01,90,FALSE
14245,1188,2022-01-01,97,TRUE
14246,1188,2022-04-01,67,TRUE
14247,1188,2022-07-01,63,FALSE
14248,1188,2022-10-01,60,FALSE
14249,1188,2023-01-01,85,FALSE
14250,1188,2023-04-01,68,TRUE
14251,1188,2023-07-01,82,TRUE
14252,1188,2023-10-01,68,TRUE
14253,1188,2024-01-01,81,TRUE
14254,1188,2024-04-01,60,FALSE
14255,1188,2024-07-01,72,TRUE
14256,1188,2024-10-01,54,FALSE
14257,1189,2022-01-01,71,FALSE
14258,1189,2022-04-01,67,TRUE
14259,1189,2022-07-01,82,TRUE
14260,1189,2022-10-01,77,TRUE
14261,1189,2023-01-01,98,TRUE
14262,1189,2023-04-01,86,FALSE
14263,1189,2023-07-01,97,FALSE
14264,1189,2023-10-01,68,FALSE
14265,1189,2024-01-01,52,TRUE
14266,1189,2024-04-01,82,TRUE
14267,1189,2024-07-01,50,FALSE
14268,1189,2024-10-01,59,TRUE
14269,1190,2022-01-01,62,FALSE
14270,1190,2022-04-01,92,FALSE
14271,1190,2022-07-01,84,FALSE
14272,1190,2022-10-01,90,FALSE
14273,1190,2023-01-01,52,TRUE
14274,1190,2023-04-01,70,TRUE
14275,1190,2023-07-01,63,TRUE
14276,1190,2023-10-01,68,TRUE
14277,1190,2024-01-01,69,FALSE
14278,1190,2024-04-01,51,TRUE
14279,1190,2024-07-01,56,TRUE
14280,1190,2024-10-01,99,FALSE
14281,1191,2022-01-01,55,TRUE
14282,1191,2022-04-01,93,FALSE
14283,1191,2022-07-01,92,FALSE
14284,1191,2022-10-01,78,TRUE
14285,1191,2023-01-01,74,TRUE
14286,1191,2023-04-01,53,TRUE
14287,1191,2023-07-01,62,FALSE
14288,1191,2023-10-01,76,TRUE
14289,1191,2024-01-01,83,FALSE
14290,1191,2024-04-01,58,FALSE
14291,1191,2024-07-01,70,FALSE
14292,1191,2024-10-01,79,TRUE
14293,1192,2022-01-01,58,TRUE
14294,1192,2022-04-01,67,FALSE
14295,1192,2022-07-01,87,TRUE
14296,1192,2022-10-01,71,TRUE
14297,1192,2023-01-01,84,FALSE
14298,1192,2023-04-01,91,FALSE
14299,1192,2023-07-01,59,TRUE
14300,1192,2023-10-01,80,FALSE
14301,1192,2024-01-01,89,FALSE
14302,1192,2024-04-01,90,TRUE
14303,1192,2024-07-01,57,FALSE
14304,1192,2024-10-01,69,TRUE
14305,1193,2022-01-01,77,FALSE
14306,1193,2022-04-01,91,TRUE
14307,1193,2022-07-01,77,TRUE
14308,1193,2022-10-01,50,TRUE
14309,1193,2023-01-01,84,FALSE
14310,1193,2023-04-01,55,TRUE
14311,1193,2023-07-01,58,TRUE
14312,1193,2023-10-01,65,FALSE
14313,1193,2024-01-01,84,TRUE
14314,1193,2024-04-01,69,FALSE
14315,1193,2024-07-01,72,FALSE
14316,1193,2024-10-01,91,FALSE
14317,1194,2022-01-01,84,TRUE
14318,1194,2022-04-01,95,TRUE
14319,1194,2022-07-01,53,FALSE
14320,1194,2022-10-01,92,TRUE
14321,1194,2023-01-01,89,TRUE
14322,1194,2023-04-01,58,FALSE
14323,1194,2023-07-01,61,TRUE
14324,1194,2023-10-01,81,TRUE
14325,1194,2024-01-01,64,TRUE
14326,1194,2024-04-01,77,FALSE
14327,1194,2024-07-01,87,TRUE
14328,1194,2024-10-01,89,FALSE
14329,1195,2022-01-01,70,TRUE
14330,1195,2022-04-01,52,FALSE
14331,1195,2022-07-01,75,TRUE
14332,1195,2022-10-01,94,TRUE
14333,1195,2023-01-01,69,TRUE
14334,1195,2023-04-01,70,FALSE
14335,1195,2023-07-01,90,TRUE
14336,1195,2023-10-01,98,TRUE
14337,1195,2024-01-01,74,FALSE
14338,1195,2024-04-01,59,FALSE
14339,1195,2024-07-01,52,TRUE
14340,1195,2024-10-01,80,TRUE
14341,1196,2022-01-01,78,TRUE
14342,1196,2022-04-01,95,TRUE
14343,1196,2022-07-01,87,FALSE
14344,1196,2022-10-01,57,FALSE
14345,1196,2023-01-01,75,FALSE
14346,1196,2023-04-01,77,FALSE
14347,1196,2023-07-01,95,FALSE
14348,1196,2023-10-01,56,TRUE
14349,1196,2024-01-01,71,TRUE
14350,1196,2024-04-01,87,TRUE
14351,1196,2024-07-01,95,FALSE
14352,1196,2024-10-01,67,FALSE
14353,1197,2022-01-01,80,TRUE
14354,1197,2022-04-01,88,TRUE
14355,1197,2022-07-01,93,TRUE
14356,1197,2022-10-01,78,TRUE
14357,1197,2023-01-01,85,FALSE
14358,1197,2023-04-01,93,FALSE
14359,1197,2023-07-01,56,TRUE
14360,1197,2023-10-01,82,TRUE
14361,1197,2024-01-01,94,FALSE
14362,1197,2024-04-01,86,TRUE
14363,1197,2024-07-01,74,TRUE
14364,1197,2024-10-01,77,TRUE
14365,1198,2022-01-01,61,FALSE
14366,1198,2022-04-01,76,FALSE
14367,1198,2022-07-01,75,FALSE
14368,1198,2022-10-01,66,TRUE
14369,1198,2023-01-01,81,FALSE
14370,1198,2023-04-01,92,FALSE
14371,1198,2023-07-01,57,FALSE
14372,1198,2023-10-01,75,FALSE
14373,1198,2024-01-01,76,TRUE
14374,1198,2024-04-01,77,TRUE
14375,1198,2024-07-01,88,FALSE
14376,1198,2024-10-01,58,FALSE
14377,1199,2022-01-01,94,FALSE
14378,1199,2022-04-01,72,TRUE
14379,1199,2022-07-01,68,TRUE
14380,1199,2022-10-01,63,FALSE
14381,1199,2023-01-01,98,FALSE
14382,1199,2023-04-01,69,TRUE
14383,1199,2023-07-01,54,FALSE
14384,1199,2023-10-01,69,FALSE
14385,1199,2024-01-01,63,TRUE
14386,1199,2024-04-01,75,FALSE
14387,1199,2024-07-01,79,TRUE
14388,1199,2024-10-01,75,FALSE
14389,1200,2022-01-01,94,TRUE
14390,1200,2022-04-01,93,TRUE
14391,1200,2022-07-01,73,FALSE
14392,1200,2022-10-01,90,TRUE
14393,1200,2023-01-01,92,FALSE
14394,1200,2023-04-01,96,FALSE
14395,1200,2023-07-01,56,TRUE
14396,1200,2023-10-01,71,TRUE
14397,1200,2024-01-01,80,TRUE
14398,1200,2024-04-01,62,TRUE
14399,1200,2024-07-01,90,FALSE
14400,1200,2024-10-01,78,FALSE
14401,1201,2022-01-01,93,FALSE
14402,1201,2022-04-01,68,TRUE
14403,1201,2022-07-01,96,FALSE
14404,1201,2022-10-01,57,TRUE
14405,1201,2023-01-01,87,TRUE
14406,1201,2023-04-01,87,TRUE
14407,1201,2023-07-01,75,TRUE
14408,1201,2023-10-01,51,TRUE
14409,1201,2024-01-01,69,FALSE
14410,1201,2024-04-01,87,FALSE
14411,1201,2024-07-01,86,FALSE
14412,1201,2024-10-01,87,FALSE
14413,1202,2022-01-01,95,TRUE
14414,1202,2022-04-01,84,TRUE
14415,1202,2022-07-01,86,FALSE
14416,1202,2022-10-01,70,TRUE
14417,1202,2023-01-01,77,FALSE
14418,1202,2023-04-01,69,FALSE
14419,1202,2023-07-01,85,TRUE
14420,1202,2023-10-01,62,FALSE
14421,1202,2024-01-01,60,FALSE
14422,1202,2024-04-01,68,TRUE
14423,1202,2024-07-01,80,TRUE
14424,1202,2024-10-01,86,FALSE
14425,1203,2022-01-01,52,FALSE
14426,1203,2022-04-01,78,TRUE
14427,1203,2022-07-01,64,TRUE
14428,1203,2022-10-01,52,FALSE
14429,1203,2023-01-01,96,TRUE
14430,1203,2023-04-01,65,TRUE
14431,1203,2023-07-01,83,FALSE
14432,1203,2023-10-01,93,TRUE
14433,1203,2024-01-01,88,TRUE
14434,1203,2024-04-01,63,FALSE
14435,1203,2024-07-01,91,TRUE
14436,1203,2024-10-01,60,FALSE
14437,1204,2022-01-01,69,FALSE
14438,1204,2022-04-01,77,TRUE
14439,1204,2022-07-01,87,FALSE
14440,1204,2022-10-01,62,TRUE
14441,1204,2023-01-01,84,TRUE
14442,1204,2023-04-01,73,FALSE
14443,1204,2023-07-01,50,FALSE
14444,1204,2023-10-01,73,TRUE
14445,1204,2024-01-01,67,FALSE
14446,1204,2024-04-01,75,TRUE
14447,1204,2024-07-01,57,FALSE
14448,1204,2024-10-01,75,TRUE
14449,1205,2022-01-01,82,FALSE
14450,1205,2022-04-01,54,TRUE
14451,1205,2022-07-01,98,TRUE
14452,1205,2022-10-01,85,TRUE
14453,1205,2023-01-01,66,TRUE
14454,1205,2023-04-01,74,FALSE
14455,1205,2023-07-01,51,FALSE
14456,1205,2023-10-01,85,TRUE
14457,1205,2024-01-01,83,FALSE
14458,1205,2024-04-01,68,FALSE
14459,1205,2024-07-01,91,FALSE
14460,1205,2024-10-01,86,TRUE
14461,1206,2022-01-01,50,FALSE
14462,1206,2022-04-01,52,TRUE
14463,1206,2022-07-01,75,TRUE
14464,1206,2022-10-01,95,FALSE
14465,1206,2023-01-01,96,FALSE
14466,1206,2023-04-01,77,FALSE
14467,1206,2023-07-01,68,FALSE
14468,1206,2023-10-01,89,FALSE
14469,1206,2024-01-01,65,FALSE
14470,1206,2024-04-01,79,TRUE
14471,1206,2024-07-01,84,FALSE
14472,1206,2024-10-01,54,TRUE
14473,1207,2022-01-01,61,TRUE
14474,1207,2022-04-01,82,TRUE
14475,1207,2022-07-01,73,TRUE
14476,1207,2022-10-01,91,TRUE
14477,1207,2023-01-01,89,TRUE
14478,1207,2023-04-01,57,TRUE
14479,1207,2023-07-01,69,FALSE
14480,1207,2023-10-01,60,TRUE
14481,1207,2024-01-01,79,TRUE
14482,1207,2024-04-01,97,TRUE
14483,1207,2024-07-01,62,FALSE
14484,1207,2024-10-01,98,TRUE
14485,1208,2022-01-01,56,TRUE
14486,1208,2022-04-01,62,TRUE
14487,1208,2022-07-01,74,TRUE
14488,1208,2022-10-01,96,TRUE
14489,1208,2023-01-01,54,FALSE
14490,1208,2023-04-01,79,TRUE
14491,1208,2023-07-01,62,FALSE
14492,1208,2023-10-01,54,TRUE
14493,1208,2024-01-01,50,FALSE
14494,1208,2024-04-01,99,TRUE
14495,1208,2024-07-01,57,FALSE
14496,1208,2024-10-01,52,TRUE
14497,1209,2022-01-01,51,TRUE
14498,1209,2022-04-01,80,FALSE
14499,1209,2022-07-01,59,TRUE
14500,1209,2022-10-01,65,TRUE
14501,1209,2023-01-01,69,TRUE
14502,1209,2023-04-01,52,FALSE
14503,1209,2023-07-01,84,FALSE
14504,1209,2023-10-01,70,FALSE
14505,1209,2024-01-01,81,FALSE
14506,1209,2024-04-01,67,FALSE
14507,1209,2024-07-01,87,TRUE
14508,1209,2024-10-01,52,TRUE
14509,1210,2022-01-01,51,FALSE
14510,1210,2022-04-01,52,TRUE
14511,1210,2022-07-01,95,TRUE
14512,1210,2022-10-01,87,FALSE
14513,1210,2023-01-01,68,TRUE
14514,1210,2023-04-01,93,TRUE
14515,1210,2023-07-01,54,FALSE
14516,1210,2023-10-01,76,TRUE
14517,1210,2024-01-01,97,FALSE
14518,1210,2024-04-01,89,TRUE
14519,1210,2024-07-01,70,TRUE
14520,1210,2024-10-01,73,TRUE
14521,1211,2022-01-01,88,TRUE
14522,1211,2022-04-01,99,FALSE
14523,1211,2022-07-01,89,TRUE
14524,1211,2022-10-01,95,FALSE
14525,1211,2023-01-01,62,FALSE
14526,1211,2023-04-01,94,FALSE
14527,1211,2023-07-01,50,TRUE
14528,1211,2023-10-01,88,FALSE
14529,1211,2024-01-01,51,TRUE
14530,1211,2024-04-01,65,TRUE
14531,1211,2024-07-01,65,FALSE
14532,1211,2024-10-01,72,FALSE
14533,1212,2022-01-01,65,TRUE
14534,1212,2022-04-01,96,TRUE
14535,1212,2022-07-01,79,FALSE
14536,1212,2022-10-01,82,FALSE
14537,1212,2023-01-01,58,TRUE
14538,1212,2023-04-01,86,FALSE
14539,1212,2023-07-01,79,FALSE
14540,1212,2023-10-01,64,TRUE
14541,1212,2024-01-01,97,FALSE
14542,1212,2024-04-01,67,FALSE
14543,1212,2024-07-01,53,TRUE
14544,1212,2024-10-01,65,TRUE
14545,1213,2022-01-01,60,FALSE
14546,1213,2022-04-01,73,FALSE
14547,1213,2022-07-01,88,FALSE
14548,1213,2022-10-01,64,TRUE
14549,1213,2023-01-01,64,FALSE
14550,1213,2023-04-01,77,FALSE
14551,1213,2023-07-01,66,FALSE
14552,1213,2023-10-01,71,TRUE
14553,1213,2024-01-01,78,FALSE
14554,1213,2024-04-01,60,FALSE
14555,1213,2024-07-01,93,TRUE
14556,1213,2024-10-01,91,FALSE
14557,1214,2022-01-01,63,FALSE
14558,1214,2022-04-01,87,TRUE
14559,1214,2022-07-01,83,TRUE
14560,1214,2022-10-01,94,TRUE
14561,1214,2023-01-01,81,FALSE
14562,1214,2023-04-01,52,TRUE
14563,1214,2023-07-01,92,TRUE
14564,1214,2023-10-01,71,TRUE
14565,1214,2024-01-01,53,TRUE
14566,1214,2024-04-01,81,FALSE
14567,1214,2024-07-01,78,FALSE
14568,1214,2024-10-01,89,TRUE
14569,1215,2022-01-01,94,TRUE
14570,1215,2022-04-01,59,TRUE
14571,1215,2022-07-01,94,FALSE
14572,1215,2022-10-01,66,FALSE
14573,1215,2023-01-01,51,TRUE
14574,1215,2023-04-01,93,FALSE
14575,1215,2023-07-01,87,TRUE
14576,1215,2023-10-01,54,TRUE
14577,1215,2024-01-01,58,FALSE
14578,1215,2024-04-01,77,FALSE
14579,1215,2024-07-01,78,TRUE
14580,1215,2024-10-01,84,TRUE
14581,1216,2022-01-01,69,TRUE
14582,1216,2022-04-01,88,TRUE
14583,1216,2022-07-01,93,FALSE
14584,1216,2022-10-01,88,TRUE
14585,1216,2023-01-01,59,FALSE
14586,1216,2023-04-01,66,TRUE
14587,1216,2023-07-01,64,FALSE
14588,1216,2023-10-01,58,FALSE
14589,1216,2024-01-01,72,TRUE
14590,1216,2024-04-01,62,FALSE
14591,1216,2024-07-01,98,FALSE
14592,1216,2024-10-01,58,FALSE
14593,1217,2022-01-01,54,FALSE
14594,1217,2022-04-01,92,FALSE
14595,1217,2022-07-01,81,TRUE
14596,1217,2022-10-01,51,TRUE
14597,1217,2023-01-01,70,FALSE
14598,1217,2023-04-01,73,FALSE
14599,1217,2023-07-01,63,TRUE
14600,1217,2023-10-01,76,FALSE
14601,1217,2024-01-01,55,FALSE
14602,1217,2024-04-01,64,TRUE
14603,1217,2024-07-01,85,FALSE
14604,1217,2024-10-01,77,TRUE
14605,1218,2022-01-01,58,TRUE
14606,1218,2022-04-01,59,FALSE
14607,1218,2022-07-01,53,TRUE
14608,1218,2022-10-01,55,FALSE
14609,1218,2023-01-01,89,FALSE
14610,1218,2023-04-01,57,FALSE
14611,1218,2023-07-01,65,FALSE
14612,1218,2023-10-01,98,TRUE
14613,1218,2024-01-01,50,FALSE
14614,1218,2024-04-01,68,FALSE
14615,1218,2024-07-01,66,TRUE
14616,1218,2024-10-01,77,FALSE
14617,1219,2022-01-01,61,FALSE
14618,1219,2022-04-01,56,TRUE
14619,1219,2022-07-01,57,TRUE
14620,1219,2022-10-01,98,TRUE
14621,1219,2023-01-01,57,FALSE
14622,1219,2023-04-01,77,TRUE
14623,1219,2023-07-01,79,FALSE
14624,1219,2023-10-01,60,FALSE
14625,1219,2024-01-01,99,FALSE
14626,1219,2024-04-01,74,FALSE
14627,1219,2024-07-01,94,TRUE
14628,1219,2024-10-01,88,TRUE
14629,1220,2022-01-01,98,FALSE
14630,1220,2022-04-01,89,TRUE
14631,1220,2022-07-01,52,FALSE
14632,1220,2022-10-01,65,FALSE
14633,1220,2023-01-01,64,TRUE
14634,1220,2023-04-01,53,TRUE
14635,1220,2023-07-01,76,TRUE
14636,1220,2023-10-01,92,FALSE
14637,1220,2024-01-01,86,TRUE
14638,1220,2024-04-01,92,TRUE
14639,1220,2024-07-01,89,TRUE
14640,1220,2024-10-01,78,FALSE
14641,1221,2022-01-01,78,TRUE
14642,1221,2022-04-01,60,TRUE
14643,1221,2022-07-01,99,FALSE
14644,1221,2022-10-01,59,TRUE
14645,1221,2023-01-01,74,TRUE
14646,1221,2023-04-01,66,TRUE
14647,1221,2023-07-01,82,TRUE
14648,1221,2023-10-01,82,TRUE
14649,1221,2024-01-01,58,TRUE
14650,1221,2024-04-01,74,FALSE
14651,1221,2024-07-01,58,FALSE
14652,1221,2024-10-01,64,FALSE
14653,1222,2022-01-01,65,TRUE
14654,1222,2022-04-01,63,FALSE
14655,1222,2022-07-01,70,TRUE
14656,1222,2022-10-01,90,TRUE
14657,1222,2023-01-01,53,FALSE
14658,1222,2023-04-01,84,TRUE
14659,1222,2023-07-01,58,TRUE
14660,1222,2023-10-01,97,FALSE
14661,1222,2024-01-01,98,FALSE
14662,1222,2024-04-01,59,TRUE
14663,1222,2024-07-01,64,TRUE
14664,1222,2024-10-01,60,FALSE
14665,1223,2022-01-01,97,FALSE
14666,1223,2022-04-01,90,TRUE
14667,1223,2022-07-01,86,FALSE
14668,1223,2022-10-01,83,FALSE
14669,1223,2023-01-01,97,FALSE
14670,1223,2023-04-01,67,FALSE
14671,1223,2023-07-01,54,TRUE
14672,1223,2023-10-01,68,FALSE
14673,1223,2024-01-01,70,TRUE
14674,1223,2024-04-01,62,TRUE
14675,1223,2024-07-01,73,TRUE
14676,1223,2024-10-01,72,TRUE
14677,1224,2022-01-01,96,FALSE
14678,1224,2022-04-01,55,TRUE
14679,1224,2022-07-01,60,TRUE
14680,1224,2022-10-01,58,FALSE
14681,1224,2023-01-01,85,FALSE
14682,1224,2023-04-01,72,TRUE
14683,1224,2023-07-01,73,FALSE
14684,1224,2023-10-01,84,TRUE
14685,1224,2024-01-01,70,TRUE
14686,1224,2024-04-01,62,FALSE
14687,1224,2024-07-01,93,FALSE
14688,1224,2024-10-01,93,TRUE
14689,1225,2022-01-01,83,TRUE
14690,1225,2022-04-01,91,TRUE
14691,1225,2022-07-01,58,TRUE
14692,1225,2022-10-01,85,TRUE
14693,1225,2023-01-01,95,FALSE
14694,1225,2023-04-01,74,FALSE
14695,1225,2023-07-01,83,FALSE
14696,1225,2023-10-01,52,FALSE
14697,1225,2024-01-01,68,TRUE
14698,1225,2024-04-01,66,FALSE
14699,1225,2024-07-01,79,FALSE
14700,1225,2024-10-01,92,FALSE
14701,1226,2022-01-01,92,TRUE
14702,1226,2022-04-01,99,FALSE
14703,1226,2022-07-01,57,FALSE
14704,1226,2022-10-01,83,TRUE
14705,1226,2023-01-01,59,FALSE
14706,1226,2023-04-01,56,TRUE
14707,1226,2023-07-01,75,FALSE
14708,1226,2023-10-01,81,TRUE
14709,1226,2024-01-01,64,FALSE
14710,1226,2024-04-01,51,FALSE
14711,1226,2024-07-01,86,TRUE
14712,1226,2024-10-01,82,TRUE
14713,1227,2022-01-01,99,TRUE
14714,1227,2022-04-01,50,FALSE
14715,1227,2022-07-01,88,FALSE
14716,1227,2022-10-01,66,TRUE
14717,1227,2023-01-01,55,FALSE
14718,1227,2023-04-01,93,FALSE
14719,1227,2023-07-01,96,TRUE
14720,1227,2023-10-01,61,FALSE
14721,1227,2024-01-01,70,FALSE
14722,1227,2024-04-01,67,FALSE
14723,1227,2024-07-01,53,FALSE
14724,1227,2024-10-01,92,FALSE
14725,1228,2022-01-01,55,FALSE
14726,1228,2022-04-01,58,FALSE
14727,1228,2022-07-01,94,FALSE
14728,1228,2022-10-01,86,FALSE
14729,1228,2023-01-01,53,FALSE
14730,1228,2023-04-01,99,FALSE
14731,1228,2023-07-01,62,TRUE
14732,1228,2023-10-01,84,FALSE
14733,1228,2024-01-01,91,FALSE
14734,1228,2024-04-01,74,TRUE
14735,1228,2024-07-01,96,FALSE
14736,1228,2024-10-01,64,TRUE
14737,1229,2022-01-01,75,TRUE
14738,1229,2022-04-01,59,FALSE
14739,1229,2022-07-01,71,FALSE
14740,1229,2022-10-01,70,TRUE
14741,1229,2023-01-01,56,FALSE
14742,1229,2023-04-01,76,FALSE
14743,1229,2023-07-01,84,TRUE
14744,1229,2023-10-01,51,FALSE
14745,1229,2024-01-01,64,TRUE
14746,1229,2024-04-01,73,FALSE
14747,1229,2024-07-01,59,FALSE
14748,1229,2024-10-01,73,FALSE
14749,1230,2022-01-01,73,FALSE
14750,1230,2022-04-01,97,FALSE
14751,1230,2022-07-01,97,FALSE
14752,1230,2022-10-01,90,FALSE
14753,1230,2023-01-01,60,FALSE
14754,1230,2023-04-01,50,FALSE
14755,1230,2023-07-01,92,FALSE
14756,1230,2023-10-01,75,TRUE
14757,1230,2024-01-01,96,FALSE
14758,1230,2024-04-01,58,TRUE
14759,1230,2024-07-01,50,TRUE
14760,1230,2024-10-01,93,TRUE
14761,1231,2022-01-01,91,TRUE
14762,1231,2022-04-01,65,FALSE
14763,1231,2022-07-01,60,TRUE
14764,1231,2022-10-01,74,TRUE
14765,1231,2023-01-01,68,FALSE
